Outer_iter,OnStarts_AvgTotalRewardInner,OnStarts_MeanPathDistance,OnStarts_AvgTotalRewardDist,GenGoal_frac_High rewards,OnStarts_MinFinalGoalDistance,GenGoal_frac_Other,OnStarts_FeasibilityRate,GenGoal_frac_Low rewards,Outer_Success,GenGoal_frac_Performance Variation,OnStarts_SuccessRate,GenGoal_frac_Good goals,OnStarts_AvgFinalGoalDistance,OnStarts_AvgInitGoalDistance,Outer_MeanRewards
135,0.0,7.35375455488,0.0,0.666666666667,0.16152114863,0.0,1.0,0.170542635659,0.452205882353,0.0,0.763593380615,0.162790697674,2.32844027114,9.48433018006,0.452205882353
136,0.0,7.29969968685,0.0,0.612068965517,0.166540232335,0.0,1.0,0.224137931034,0.464460784314,0.0,0.671052631579,0.163793103448,2.79174894368,9.09890120335,0.464460784314
137,0.0,7.24573022646,0.0,0.521367521368,0.157764707508,0.0,1.0,0.316239316239,0.473039215686,0.0,0.638242894057,0.162393162393,3.23569814557,8.80569968222,0.473039215686
138,0.0,5.68226530491,0.0,0.8,0.158122725885,0.0,1.0,0.058064516129,0.526960784314,0.0,0.867816091954,0.141935483871,1.0287876489,7.41872598677,0.526960784314
139,0.0,4.47978563088,0.0,0.829411764706,0.161636727864,0.0,1.0,0.1,0.564950980392,0.0,0.884105960265,0.0705882352941,1.27084349577,5.4925084861,0.564950980392
140,0.0,7.0383180452,0.0,0.764705882353,0.161204478506,0.0,1.0,0.134453781513,0.569852941176,0.0,0.789215686275,0.100840336134,1.98467521881,8.64012453622,0.569852941176
141,0.0,8.04775651471,0.0,0.688679245283,0.159537845304,0.0,1.0,0.207547169811,0.569852941176,0.0,0.743016759777,0.103773584906,2.27800205308,9.74762427807,0.569852941176
142,0.0,8.09456048515,0.0,0.822429906542,0.166658532,0.0,1.0,0.11214953271,0.558823529412,0.0,0.817934782609,0.0654205607477,1.6847635287,10.0988328286,0.558823529412
143,0.0,7.95679310437,0.0,0.814159292035,0.154278799676,0.0,1.0,0.070796460177,0.587009803922,0.0,0.871727748691,0.115044247788,0.873412778372,10.0500191744,0.587009803922
144,0.0,7.44365119794,0.0,0.775862068966,0.149279108053,0.0,1.0,0.103448275862,0.591911764706,0.0,0.84496124031,0.120689655172,1.23188223002,9.22344398286,0.591911764706
145,0.0,6.06682764791,0.0,0.793103448276,0.143631622894,0.0,1.0,0.158620689655,0.588235294118,0.0,0.814516129032,0.048275862069,1.54244545166,7.54091047185,0.588235294118
146,0.0,8.01710188581,0.0,0.731481481481,0.141939969227,0.0,1.0,0.166666666667,0.595588235294,0.0,0.78729281768,0.101851851852,1.42813599966,9.90396812831,0.595588235294
147,0.0,7.97659366393,0.0,0.752577319588,0.156247888957,0.0,1.0,0.0721649484536,0.600490196078,0.0,0.834285714286,0.175257731959,1.22669618349,9.62386465825,0.600490196078
148,0.0,8.00521346927,0.0,0.765957446809,0.155726978741,0.0,1.0,0.127659574468,0.595588235294,0.0,0.802228412256,0.106382978723,1.60485956499,9.74929148273,0.595588235294
149,0.0,7.6875915547,0.0,0.7,0.164167516171,0.0,1.0,0.154545454545,0.600490196078,0.0,0.771978021978,0.145454545455,1.71350292583,9.23077540933,0.600490196078
150,0.0,7.96370052578,0.0,0.712765957447,0.162498575402,0.0,1.0,0.170212765957,0.59068627451,0.0,0.760736196319,0.117021276596,1.76562529475,9.30988367858,0.59068627451
151,0.0,8.14357777149,0.0,0.656565656566,0.165169557653,0.0,1.0,0.181818181818,0.606617647059,0.0,0.763239875389,0.161616161616,1.52542701891,9.42887490917,0.606617647059
152,0.0,7.97342792839,0.0,0.68932038835,0.165989628978,0.0,1.0,0.194174757282,0.613970588235,0.0,0.748554913295,0.116504854369,2.01158823277,9.39362224779,0.613970588235
153,0.0,8.00633842871,0.0,0.565656565657,0.157039096315,0.0,1.0,0.20202020202,0.612745098039,0.0,0.681415929204,0.232323232323,2.72156467609,9.23649830118,0.612745098039
154,0.0,8.12597859343,0.0,0.354430379747,0.15900584164,0.0,1.0,0.278481012658,0.582107843137,0.0,0.538461538462,0.367088607595,3.70010656497,9.07155601035,0.582107843137
155,0.0,7.86958781146,0.0,0.542857142857,0.17081621164,0.0,1.0,0.2,0.601715686275,0.0,0.675595238095,0.257142857143,2.64624975011,9.00477209356,0.601715686275
156,0.0,7.92514792131,0.0,0.6,0.156942760218,0.0,1.0,0.209090909091,0.615196078431,0.0,0.681690140845,0.190909090909,2.9304725299,9.24157087703,0.615196078431
157,0.0,8.22055110485,0.0,0.504854368932,0.164674537256,0.0,1.0,0.330097087379,0.55637254902,0.0,0.618618618619,0.165048543689,3.53482201946,9.32828569161,0.55637254902
158,0.0,8.14060616211,0.0,0.344444444444,0.181059214377,0.0,1.0,0.411111111111,0.612745098039,0.0,0.512903225806,0.244444444444,4.5328081672,8.86394509113,0.612745098039
159,0.0,8.134922877,0.0,0.414893617021,0.159370512245,0.0,1.0,0.308510638298,0.5,0.0,0.571428571429,0.276595744681,3.90372464964,9.06924933374,0.5
160,0.0,7.84851049651,0.0,0.428571428571,0.157441012439,0.0,1.0,0.285714285714,0.602941176471,0.0,0.570552147239,0.285714285714,4.00135865848,8.77485239485,0.602941176471
161,0.0,7.48729069749,0.0,0.6,0.154791698517,0.0,1.0,0.181818181818,0.612745098039,0.0,0.720626631854,0.218181818182,2.72014525118,8.8417219526,0.612745098039
162,0.0,8.13450963027,0.0,0.540816326531,0.169615652513,0.0,1.0,0.19387755102,0.612745098039,0.0,0.676300578035,0.265306122449,3.00949633606,9.34807246685,0.612745098039
163,0.0,7.94933294351,0.0,0.516483516484,0.163961974088,0.0,1.0,0.263736263736,0.525735294118,0.0,0.605341246291,0.21978021978,3.80051743141,8.97059664615,0.525735294118
164,0.0,8.33467716663,0.0,0.369047619048,0.156675039534,0.0,1.0,0.440476190476,0.574754901961,0.0,0.478964401294,0.190476190476,4.96464527991,9.18249663214,0.574754901961
165,0.0,8.00135399349,0.0,0.494949494949,0.154899547146,0.0,1.0,0.292929292929,0.589460784314,0.0,0.64367816092,0.212121212121,3.43840706881,9.16657064371,0.589460784314
166,0.0,8.12933999172,0.0,0.521739130435,0.16176867034,0.0,1.0,0.195652173913,0.600490196078,0.0,0.648648648649,0.282608695652,3.3128619091,9.30289142333,0.600490196078
167,0.0,8.32220139648,0.0,0.484536082474,0.160369634348,0.0,1.0,0.268041237113,0.593137254902,0.0,0.588785046729,0.247422680412,4.00807847946,9.32113362628,0.593137254902
168,0.0,8.18504343858,0.0,0.5,0.154323457378,0.0,1.0,0.235294117647,0.593137254902,0.0,0.597523219814,0.264705882353,3.9386877372,8.95852399166,0.593137254902
169,0.0,8.24920819686,0.0,0.574074074074,0.149820467369,0.0,1.0,0.138888888889,0.605392156863,0.0,0.716666666667,0.287037037037,2.84152528133,9.50265408483,0.605392156863
170,0.0,8.03699426032,0.0,0.626168224299,0.145785390003,0.0,1.0,0.158878504673,0.611519607843,0.0,0.750656167979,0.214953271028,2.51922518894,9.35762478324,0.611519607843
171,0.0,7.9687349283,0.0,0.651785714286,0.142884547732,0.0,1.0,0.142857142857,0.616421568627,0.0,0.762755102041,0.205357142857,2.41879043926,9.45669854551,0.616421568627
172,0.0,8.33750242669,0.0,0.484536082474,0.14767515447,0.0,1.0,0.257731958763,0.604166666667,0.0,0.633431085044,0.257731958763,3.64404696601,9.31633940039,0.604166666667
173,0.0,7.48394866217,0.0,0.575471698113,0.133434458096,0.0,1.0,0.169811320755,0.611519607843,0.0,0.713910761155,0.254716981132,2.86296151556,8.25510802879,0.611519607843
174,0.0,8.11679282403,0.0,0.518181818182,0.146445712291,0.0,1.0,0.190909090909,0.598039215686,0.0,0.669398907104,0.290909090909,3.18892628269,9.2686702916,0.598039215686
175,0.0,7.69488907035,0.0,0.587155963303,0.134816683057,0.0,1.0,0.165137614679,0.611519607843,0.0,0.70189701897,0.247706422018,2.93179620013,8.58590850534,0.611519607843
176,0.0,7.68422410917,0.0,0.5625,0.138744997009,0.0,1.0,0.142857142857,0.610294117647,0.0,0.705722070845,0.294642857143,2.96805722955,8.33570100017,0.610294117647
177,0.0,8.28455474966,0.0,0.371134020619,0.160381999859,0.0,1.0,0.319587628866,0.511029411765,0.0,0.533333333333,0.309278350515,4.5960169167,9.14682015985,0.511029411765
178,0.0,8.20139695347,0.0,0.333333333333,0.161176482667,0.0,1.0,0.434343434343,0.611519607843,0.0,0.418831168831,0.232323232323,5.32547572417,8.99653620799,0.611519607843
179,0.0,7.70545205721,0.0,0.478260869565,0.162215191801,0.0,1.0,0.24347826087,0.600490196078,0.0,0.60773480663,0.278260869565,3.90700338734,8.70768074774,0.600490196078
180,0.0,8.04782184856,0.0,0.416666666667,0.152904833741,0.0,1.0,0.28125,0.604166666667,0.0,0.605633802817,0.302083333333,3.886849394,9.13248376069,0.604166666667
181,0.0,8.13309440086,0.0,0.363636363636,0.157325097278,0.0,1.0,0.363636363636,0.604166666667,0.0,0.504615384615,0.272727272727,4.85292633734,9.11653101574,0.604166666667
182,0.0,7.98885067117,0.0,0.50495049505,0.154922473376,0.0,1.0,0.207920792079,0.609068627451,0.0,0.657142857143,0.287128712871,3.27731076609,9.37941299405,0.609068627451
183,0.0,7.4766051959,0.0,0.589285714286,0.153478594373,0.0,1.0,0.142857142857,0.59681372549,0.0,0.719696969697,0.267857142857,2.82459360615,8.87705120442,0.59681372549
184,0.0,8.14433854021,0.0,0.509803921569,0.152734687492,0.0,1.0,0.21568627451,0.566176470588,0.0,0.617816091954,0.274509803922,3.69198274373,9.23834453751,0.566176470588
185,0.0,7.83680025185,0.0,0.471698113208,0.151255541866,0.0,1.0,0.301886792453,0.601715686275,0.0,0.593220338983,0.22641509434,3.94564903006,8.83136996506,0.601715686275
186,0.0,7.28314689448,0.0,0.626016260163,0.150902609787,0.0,1.0,0.154471544715,0.609068627451,0.0,0.727047146402,0.219512195122,2.79608226914,8.42552979204,0.609068627451
187,0.0,8.13278339765,0.0,0.398058252427,0.14885068114,0.0,1.0,0.31067961165,0.56862745098,0.0,0.547904191617,0.291262135922,4.2982608131,9.06656033243,0.56862745098
188,0.0,7.51772288154,0.0,0.377551020408,0.137506003073,0.0,1.0,0.397959183673,0.558823529412,0.0,0.489028213166,0.224489795918,4.28199796143,8.25369955162,0.558823529412
189,0.0,7.46739532462,0.0,0.479591836735,0.143426834422,0.0,1.0,0.265306122449,0.55637254902,0.0,0.592592592593,0.255102040816,3.85333871217,7.85913815954,0.55637254902
190,0.0,7.64680569375,0.0,0.530612244898,0.146692190241,0.0,1.0,0.204081632653,0.602941176471,0.0,0.62962962963,0.265306122449,3.64803744009,8.41309440845,0.602941176471
191,0.0,8.17743070821,0.0,0.344827586207,0.155153557477,0.0,1.0,0.436781609195,0.582107843137,0.0,0.485530546624,0.218390804598,5.004501712,8.81522511339,0.582107843137
192,0.0,7.83856545592,0.0,0.384615384615,0.146475873278,0.0,1.0,0.32967032967,0.594362745098,0.0,0.553125,0.285714285714,4.22844126977,8.62109978215,0.594362745098
193,0.0,7.59030110418,0.0,0.470588235294,0.151652592959,0.0,1.0,0.28431372549,0.609068627451,0.0,0.618075801749,0.245098039216,3.8073719355,8.14851685857,0.609068627451
194,0.0,7.76631439463,0.0,0.564814814815,0.154747902013,0.0,1.0,0.194444444444,0.610294117647,0.0,0.673913043478,0.240740740741,3.24438868764,8.96338272927,0.610294117647
195,0.0,8.07287007216,0.0,0.5,0.154377162352,0.0,1.0,0.298076923077,0.607843137255,0.0,0.607038123167,0.201923076923,3.88924682604,9.26136888426,0.607843137255
196,0.0,7.99394096719,0.0,0.425742574257,0.15275319317,0.0,1.0,0.207920792079,0.577205882353,0.0,0.637142857143,0.366336633663,3.57456241366,9.18636266407,0.577205882353
197,0.0,7.72897843335,0.0,0.616071428571,0.151294468127,0.0,1.0,0.160714285714,0.601715686275,0.0,0.732095490716,0.223214285714,2.64847448726,9.08571321138,0.601715686275
198,0.0,7.72006070331,0.0,0.638655462185,0.143929307363,0.0,1.0,0.126050420168,0.600490196078,0.0,0.775862068966,0.235294117647,2.32447658423,9.08090163216,0.600490196078
199,0.0,7.97227605275,0.0,0.509259259259,0.147465690761,0.0,1.0,0.287037037037,0.609068627451,0.0,0.610027855153,0.203703703704,3.84993572364,9.05251126327,0.609068627451
200,0.0,7.86329417207,0.0,0.598214285714,0.14374768269,0.0,1.0,0.142857142857,0.610294117647,0.0,0.720316622691,0.258928571429,2.86377044954,9.03853635901,0.610294117647
201,0.0,8.37325623757,0.0,0.459770114943,0.148832096891,0.0,1.0,0.287356321839,0.610294117647,0.0,0.575757575758,0.252873563218,4.1819238131,9.29438585519,0.610294117647
202,0.0,8.02817092383,0.0,0.480769230769,0.148116774623,0.0,1.0,0.288461538462,0.612745098039,0.0,0.632478632479,0.230769230769,3.66034952749,9.16396476201,0.612745098039
203,0.0,7.97192774231,0.0,0.548076923077,0.147489623382,0.0,1.0,0.221153846154,0.616421568627,0.0,0.682857142857,0.230769230769,3.10201850882,9.03915196832,0.616421568627
204,0.0,7.75226128556,0.0,0.609523809524,0.157211250906,0.0,1.0,0.209523809524,0.615196078431,0.0,0.685950413223,0.180952380952,3.14303788821,8.79609253206,0.615196078431
205,0.0,8.08059364281,0.0,0.584905660377,0.146600738858,0.0,1.0,0.235849056604,0.612745098039,0.0,0.658045977011,0.179245283019,3.27859687878,9.10079350047,0.612745098039
206,0.0,8.35574446202,0.0,0.444444444444,0.148391538285,0.0,1.0,0.366666666667,0.549019607843,0.0,0.547770700637,0.188888888889,4.30172047304,9.12028706828,0.549019607843
207,0.0,7.73802424935,0.0,0.447619047619,0.157135771313,0.0,1.0,0.361904761905,0.610294117647,0.0,0.543543543544,0.190476190476,4.3542932764,8.46985322489,0.610294117647
208,0.0,8.28213800454,0.0,0.553191489362,0.15093418971,0.0,1.0,0.265957446809,0.604166666667,0.0,0.653614457831,0.18085106383,3.52657639488,9.15525716583,0.604166666667
209,0.0,8.02046855788,0.0,0.478260869565,0.145614046415,0.0,1.0,0.347826086957,0.609068627451,0.0,0.585889570552,0.173913043478,4.08273293821,8.59893120436,0.609068627451
210,0.0,8.24467375756,0.0,0.531914893617,0.145784883443,0.0,1.0,0.372340425532,0.615196078431,0.0,0.578787878788,0.0957446808511,4.12568671664,8.97253545203,0.615196078431
211,0.0,8.06002526678,0.0,0.628318584071,0.142000958434,0.0,1.0,0.203539823009,0.612745098039,0.0,0.714689265537,0.16814159292,2.86661807979,8.92771469787,0.612745098039
212,0.0,8.45822009163,0.0,0.345238095238,0.153659409924,0.0,1.0,0.404761904762,0.540441176471,0.0,0.49,0.25,4.71492512531,9.10963215464,0.540441176471
213,0.0,7.31199146801,0.0,0.220779220779,0.152412508815,0.0,1.0,0.597402597403,0.52818627451,0.0,0.336842105263,0.181818181818,4.8032085203,7.91056875052,0.52818627451
214,0.0,8.26114084549,0.0,0.329411764706,0.169801484836,0.0,1.0,0.482352941176,0.397058823529,0.0,0.491961414791,0.188235294118,4.4412181936,9.20602947151,0.397058823529
215,0.0,7.8943233954,0.0,0.443181818182,0.16459788916,0.0,1.0,0.397727272727,0.476715686275,0.0,0.534810126582,0.159090909091,3.77235743616,8.81402080869,0.476715686275
216,0.0,7.491177439,0.0,0.495412844037,0.162600354833,0.0,1.0,0.321100917431,0.412990196078,0.0,0.601173020528,0.183486238532,3.40270791982,8.33581490012,0.412990196078
217,0.0,7.63451876884,0.0,0.598130841121,0.15807137345,0.0,1.0,0.205607476636,0.463235294118,0.0,0.697222222222,0.196261682243,2.38809310418,8.96896439775,0.463235294118
218,0.0,8.11789559421,0.0,0.489583333333,0.158117594756,0.0,1.0,0.354166666667,0.546568627451,0.0,0.56346749226,0.15625,3.81367899208,9.07444432133,0.546568627451
219,0.0,8.27523968001,0.0,0.395061728395,0.157954866603,0.0,1.0,0.358024691358,0.550245098039,0.0,0.538709677419,0.246913580247,4.07978607643,9.10962170478,0.550245098039
220,0.0,8.0999387921,0.0,0.340909090909,0.164570204111,0.0,1.0,0.465909090909,0.537990196078,0.0,0.488817891374,0.193181818182,4.61871414597,8.92418611267,0.537990196078
221,0.0,8.10491282083,0.0,0.411764705882,0.175835503442,0.0,1.0,0.341176470588,0.611519607843,0.0,0.528846153846,0.247058823529,4.18220368489,9.09627290307,0.611519607843
222,0.0,7.17284609011,0.0,0.601941747573,0.186436790855,0.0,1.0,0.281553398058,0.610294117647,0.0,0.68253968254,0.116504854369,3.16316308363,8.18263687482,0.610294117647
223,0.0,7.97739660954,0.0,0.607476635514,0.180880850625,0.0,1.0,0.196261682243,0.606617647059,0.0,0.71546961326,0.196261682243,2.86254872547,9.09669187755,0.606617647059
224,0.0,8.05865776802,0.0,0.557894736842,0.192284835046,0.0,1.0,0.242105263158,0.612745098039,0.0,0.621387283237,0.2,3.67600447131,9.12921624643,0.612745098039
225,0.0,8.02225236979,0.0,0.538461538462,0.183885797928,0.0,1.0,0.298076923077,0.606617647059,0.0,0.679347826087,0.163461538462,3.22348378307,9.19456022743,0.606617647059
226,0.0,7.9465763757,0.0,0.55,0.18182824221,0.0,1.0,0.27,0.605392156863,0.0,0.660968660969,0.18,3.38095419296,9.12737743138,0.605392156863
227,0.0,7.95933766884,0.0,0.6,0.181682388465,0.0,1.0,0.234782608696,0.609068627451,0.0,0.704301075269,0.165217391304,2.91329612923,9.21827498139,0.609068627451
228,0.0,8.03926861625,0.0,0.548076923077,0.176930755838,0.0,1.0,0.317307692308,0.609068627451,0.0,0.642045454545,0.134615384615,3.57464831871,9.120952344,0.609068627451
229,0.0,8.01489201473,0.0,0.583333333333,0.176398414552,0.0,1.0,0.222222222222,0.599264705882,0.0,0.669398907104,0.194444444444,3.33456128791,9.23376556785,0.599264705882
230,0.0,8.23296921538,0.0,0.5,0.175832720043,0.0,1.0,0.340425531915,0.601715686275,0.0,0.553892215569,0.159574468085,4.38289379289,9.10978270679,0.601715686275
231,0.0,8.53631392185,0.0,0.350515463918,0.178512439643,0.0,1.0,0.412371134021,0.602941176471,0.0,0.460317460317,0.237113402062,5.32689544645,9.320164249,0.602941176471
232,0.0,7.97407880074,0.0,0.566037735849,0.180175111641,0.0,1.0,0.169811320755,0.606617647059,0.0,0.681818181818,0.264150943396,3.19898827873,9.17698334355,0.606617647059
233,0.0,8.03846823966,0.0,0.579439252336,0.178890853874,0.0,1.0,0.196261682243,0.609068627451,0.0,0.676630434783,0.224299065421,3.29161661394,9.23792805745,0.609068627451
234,0.0,7.99539507814,0.0,0.393617021277,0.177218792519,0.0,1.0,0.382978723404,0.53431372549,0.0,0.533536585366,0.223404255319,4.26419231503,8.95721424335,0.53431372549
235,0.0,7.37281907192,0.0,0.545454545455,0.170329923449,0.0,1.0,0.272727272727,0.607843137255,0.0,0.650406504065,0.181818181818,3.1746823721,8.4275059538,0.607843137255
236,0.0,6.57418244958,0.0,0.647058823529,0.140472096426,0.0,1.0,0.268907563025,0.613970588235,0.0,0.69512195122,0.0840336134454,3.09244523724,7.2524667891,0.613970588235
237,0.0,7.95670296472,0.0,0.514018691589,0.172354930435,0.0,1.0,0.261682242991,0.571078431373,0.0,0.635593220339,0.224299065421,3.60903675302,8.99086906594,0.571078431373
238,0.0,8.15551522944,0.0,0.441860465116,0.170208273751,0.0,1.0,0.255813953488,0.555147058824,0.0,0.607784431138,0.302325581395,3.8725407947,8.99841093459,0.555147058824
239,0.0,7.9605302058,0.0,0.615384615385,0.165503517354,0.0,1.0,0.230769230769,0.551470588235,0.0,0.700280112045,0.153846153846,2.74059922465,9.00859944338,0.551470588235
240,0.0,7.55548018345,0.0,0.63963963964,0.163404857642,0.0,1.0,0.162162162162,0.610294117647,0.0,0.738095238095,0.198198198198,2.5837818913,8.59390394937,0.610294117647
241,0.0,7.16632469715,0.0,0.770491803279,0.16388512779,0.0,1.0,0.0983606557377,0.613970588235,0.0,0.830882352941,0.131147540984,1.78699206586,8.12332774096,0.613970588235
242,0.0,8.16448766976,0.0,0.615384615385,0.157238562214,0.0,1.0,0.201923076923,0.53431372549,0.0,0.719887955182,0.182692307692,2.78061001307,9.28191542172,0.53431372549
243,0.0,8.20148545698,0.0,0.53,0.162006413041,0.0,1.0,0.29,0.535539215686,0.0,0.618181818182,0.18,3.29368204428,9.28629096881,0.535539215686
244,0.0,8.29616765219,0.0,0.483146067416,0.158673936257,0.0,1.0,0.38202247191,0.535539215686,0.0,0.583333333333,0.134831460674,3.55305830558,9.26154314734,0.535539215686
245,0.0,7.75706233067,0.0,0.592233009709,0.154728418067,0.0,1.0,0.26213592233,0.515931372549,0.0,0.63556851312,0.145631067961,3.20781221864,8.86751726078,0.515931372549
246,0.0,6.39601138331,0.0,0.5,0.153156625568,0.0,1.0,0.324074074074,0.504901960784,0.0,0.596774193548,0.175925925926,3.0737507793,6.96733651706,0.504901960784
247,0.0,4.64784226061,0.0,0.689655172414,0.154233837845,0.0,1.0,0.149425287356,0.47181372549,0.0,0.779151943463,0.16091954023,1.90239356391,5.32260427398,0.47181372549
248,0.0,6.9047892542,0.0,0.517543859649,0.141195570698,0.0,1.0,0.280701754386,0.459558823529,0.0,0.631578947368,0.201754385965,3.08762871752,7.63062155479,0.459558823529
249,0.0,6.97419075113,0.0,0.577981651376,0.134916963329,0.0,1.0,0.284403669725,0.485294117647,0.0,0.628726287263,0.137614678899,3.17360210473,7.54526058241,0.485294117647
250,0.0,7.10254060918,0.0,0.515463917526,0.154672375226,0.0,1.0,0.247422680412,0.482843137255,0.0,0.586402266289,0.237113402062,3.40995907281,7.89140702251,0.482843137255
251,0.0,7.38950306381,0.0,0.504424778761,0.164086315151,0.0,1.0,0.29203539823,0.466911764706,0.0,0.617816091954,0.203539823009,3.01543355519,8.34278054114,0.466911764706
252,0.0,8.29097266381,0.0,0.481481481481,0.168541424174,0.0,1.0,0.234567901235,0.420343137255,0.0,0.590476190476,0.283950617284,3.64153872395,9.19742202274,0.420343137255
253,0.0,7.64042941147,0.0,0.547368421053,0.165845873274,0.0,1.0,0.305263157895,0.420343137255,0.0,0.604938271605,0.147368421053,3.29236092669,8.47900261475,0.420343137255
254,0.0,6.98101714866,0.0,0.504672897196,0.185928758442,0.0,1.0,0.252336448598,0.43137254902,0.0,0.66573816156,0.242990654206,2.70804532767,7.87361263385,0.43137254902
255,0.0,6.53840045867,0.0,0.578947368421,0.176234647784,0.0,1.0,0.166666666667,0.40318627451,0.0,0.694871794872,0.254385964912,2.59941441254,7.17212607755,0.40318627451
256,0.0,7.79294802768,0.0,0.539325842697,0.165028768989,0.0,1.0,0.191011235955,0.441176470588,0.0,0.632398753894,0.269662921348,3.22048092861,8.20508130584,0.441176470588
257,0.0,7.93442957036,0.0,0.488372093023,0.169560708524,0.0,1.0,0.360465116279,0.450980392157,0.0,0.531147540984,0.151162790698,4.0550712993,8.42673929456,0.450980392157
258,0.0,7.62592529452,0.0,0.571428571429,0.160236209122,0.0,1.0,0.276785714286,0.446078431373,0.0,0.649425287356,0.151785714286,3.06379637616,8.65559734191,0.446078431373
259,0.0,7.1819163183,0.0,0.638095238095,0.154851187913,0.0,1.0,0.209523809524,0.503676470588,0.0,0.716292134831,0.152380952381,2.22073114786,8.21272821992,0.503676470588
260,0.0,6.37527155896,0.0,0.6,0.166768878047,0.0,1.0,0.12380952381,0.587009803922,0.0,0.716666666667,0.27619047619,2.1004089436,7.09453084198,0.587009803922
261,0.0,5.63587314599,0.0,0.776923076923,0.178511055622,0.0,1.0,0.107692307692,0.584558823529,0.0,0.810747663551,0.115384615385,1.93393534545,6.27297162564,0.584558823529
262,0.0,7.55571893945,0.0,0.653465346535,0.171273500356,0.0,1.0,0.217821782178,0.571078431373,0.0,0.708454810496,0.128712871287,2.84245903689,8.22961917056,0.571078431373
263,0.0,8.47651744021,0.0,0.467391304348,0.159702003072,0.0,1.0,0.369565217391,0.601715686275,0.0,0.578947368421,0.163043478261,3.94953363929,9.17572470797,0.601715686275
264,0.0,7.98427527206,0.0,0.69,0.16455513757,0.0,1.0,0.15,0.594362745098,0.0,0.767441860465,0.16,2.37413961641,8.9125648479,0.594362745098
265,0.0,8.0422327458,0.0,0.489130434783,0.168213847583,0.0,1.0,0.29347826087,0.573529411765,0.0,0.590476190476,0.217391304348,3.87031792485,8.78492576259,0.573529411765
266,0.0,7.74089087787,0.0,0.578947368421,0.186486287343,0.0,1.0,0.273684210526,0.479166666667,0.0,0.656534954407,0.147368421053,3.17242823242,8.64214314663,0.479166666667
